Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
,,,,,,,,,,,,18,P1
18.0,Fri,2018-01-12,20:30,Chaves,4–3,Vitória,3436.0,Estádio Municipal Eng. Manuel Branco Tei...,Tiago Martins,Match Report,,18,P1
18.0,Sat,2018-01-13,18:15,Paços,0–0,Marítimo,1237.0,Estádio da Capital do Móvel,Manuel Mota,Match Report,,18,P1
18.0,Sat,2018-01-13,20:30,Braga,1–3,Benfica,20407.0,Estádio Municipal de Bragança,Artur Soares Dias,Match Report,,18,P1
18.0,Sun,2018-01-14,16:00,Boavista,2–0,Portimonense,4144.0,Estádio do Bessa Século XXI,Rui Oliveira,Match Report,,18,P1
18.0,Sun,2018-01-14,16:00,Tondela,3–1,Feirense,1080.0,Estádio João Cardoso,Hugo Miguel,Match Report,,18,P1
18.0,Sun,2018-01-14,18:00,Belenenses,1–2,Rio Ave,1763.0,Estádio do Restelo,Vitor Ferreira Fernandes,Match Report,,18,P1
18.0,Sun,2018-01-14,20:15,Sporting CP,3–0,Aves,41950.0,Estádio José Alvalade,João Pedro Pinheiro,Match Report,,18,P1
18.0,Mon,2018-01-15,19:00,Moreirense,2–2,Vitória Setúbal,1127.0,P.D. Comendador Joaquim de Almeida Freit...,Rui Costa,Match Report,,18,P1
,,,,,,,,,,,,18,P1
19.0,Fri,2018-01-19,19:00,Vitória Setúbal,1–1,Sporting CP,7540.0,Estádio Dom Afonso Henriques,Fábio Costa,Match Report,,18,P1
19.0,Fri,2018-01-19,21:00,Porto,1–0,Tondela,32711.0,Estádio Do Dragão,Luís Godinho,Match Report,,18,P1
19.0,Sat,2018-01-20,16:00,Marítimo,0–0,Belenenses,5886.0,Estádio dos Barreiros,Luís Ferreira,Match Report,,18,P1
19.0,Sat,2018-01-20,18:15,Benfica,3–0,Chaves,123.0,Estádio do Sport Lisboa e Benfica,Bruno Alexandre Da Silva Esteves,Match Report,,18,P1
19.0,Sat,2018-01-20,20:30,Portimonense,1–2,Braga,2833.0,Estádio do Portimonense SC,Manuel Oliveira,Match Report,,18,P1
19.0,Sun,2018-01-21,16:00,Aves,0–2,Paços,1877.0,Estádio Clube Desportivo das Aves,Hugo Miguel,Match Report,,18,P1
19.0,Sun,2018-01-21,16:00,Feirense,1–0,Moreirense,3919.0,Estádio Marcolino de Castro,Tiago Martins,Match Report,,18,P1
19.0,Sun,2018-01-21,18:00,Rio Ave,2–0,Boavista,2935.0,Estádio do Rio Ave Futebol Clube,Hélder Malheiro,Match Report,,18,P1
19.0,Sun,2018-01-21,20:15,Vitória,3–1,Estoril,13256.0,Estádio do Bonfim,João Sousa,Match Report,,18,P1
,,,,,,,,,,,,18,P1
20.0,Mon,2018-01-29,19:00,Portimonense,4–1,Rio Ave,2088.0,Estádio do Portimonense SC,Hugo Miguel,Match Report,,18,P1
20.0,Mon,2018-01-29,19:00,Paços,2–1,Feirense,1814.0,Estádio da Capital do Móvel,Gonçalo Martins,Match Report,,18,P1
20.0,Mon,2018-01-29,21:00,Belenenses,1–1,Benfica,9268.0,Estádio do Restelo,Bruno Duarte Paixão,Match Report,,18,P1
20.0,Tue,2018-01-30,19:00,Braga,2–0,Aves,7607.0,Estádio Municipal de Bragança,Nuno Almeida,Match Report,,18,P1
20.0,Tue,2018-01-30,19:00,Estoril,3–0,Tondela,1754.0,Estádio António Coimbra da Mota,João Pedro Pinheiro,Match Report,,18,P1
20.0,Tue,2018-01-30,21:00,Moreirense,0–0,Porto,3232.0,P.D. Comendador Joaquim de Almeida Freit...,Luís Ferreira,Match Report,,18,P1
20.0,Wed,2018-01-31,19:00,Boavista,2–1,Marítimo,3695.0,Estádio do Bessa Século XXI,Bruno Alexandre Da Silva Esteves,Match Report,,18,P1
20.0,Wed,2018-01-31,19:00,Chaves,2–2,Vitória Setúbal,2076.0,Estádio Municipal Eng. Manuel Branco Tei...,António Nobre,Match Report,,18,P1
20.0,Wed,2018-01-31,21:00,Sporting CP,1–0,Vitória,42757.0,Estádio José Alvalade,Luís Godinho,Match Report,,18,P1
,,,,,,,,,,,,18,P1
21.0,Sat,2018-02-03,18:15,Benfica,5–1,Rio Ave,53828.0,Estádio do Sport Lisboa e Benfica,Manuel Oliveira,Match Report,,18,P1
21.0,Sat,2018-02-03,20:30,Porto,3–1,Braga,43627.0,Estádio Do Dragão,Hugo Miguel,Match Report,,18,P1
21.0,Sun,2018-02-04,16:00,Tondela,1–2,Moreirense,1346.0,Estádio João Cardoso,Hélder Malheiro,Match Report,,18,P1
21.0,Sun,2018-02-04,16:00,Feirense,1–2,Chaves,3613.0,Estádio Marcolino de Castro,Rui Costa,Match Report,,18,P1
21.0,Sun,2018-02-04,18:00,Estoril,2–0,Sporting CP,6258.0,Estádio António Coimbra da Mota,Manuel Mota,Match Report,,18,P1
21.0,Sun,2018-02-04,20:15,Vitória,3–2,Paços,13972.0,Estádio do Bonfim,Rui Oliveira,Match Report,,18,P1
21.0,Mon,2018-02-05,19:00,Marítimo,0–3,Portimonense,5264.0,Estádio dos Barreiros,Jorge de Sousa,Match Report,,18,P1
21.0,Mon,2018-02-05,21:00,Vitória Setúbal,3–0,Belenenses,1353.0,Estádio Dom Afonso Henriques,Carlos Taborda Xistra,Match Report,,18,P1
21.0,Tue,2018-02-06,20:00,Aves,3–0,Boavista,1726.0,Estádio Clube Desportivo das Aves,Fábio Costa,Match Report,,18,P1
,,,,,,,,,,,,18,P1
22.0,Fri,2018-02-09,20:30,Paços,0–2,Tondela,24137.0,Estádio da Capital do Móvel,Rui Costa,Match Report,,18,P1
22.0,Sat,2018-02-10,16:00,Rio Ave,3–0,Marítimo,2754.0,Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,,18,P1
22.0,Sat,2018-02-10,18:15,Braga,3–1,Vitória Setúbal,7801.0,Estádio Municipal de Bragança,Jorge de Sousa,Match Report,,18,P1
22.0,Sat,2018-02-10,20:30,Portimonense,1–3,Benfica,6000.0,Estádio do Portimonense SC,Carlos Taborda Xistra,Match Report,,18,P1
22.0,Sun,2018-02-11,16:00,Belenenses,2–5,Aves,1932.0,Estádio do Restelo,Tiago Martins,Match Report,,18,P1
22.0,Sun,2018-02-11,16:00,Chaves,0–4,Porto,6900.0,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,,18,P1
22.0,Sun,2018-02-11,18:00,Sporting CP,2–0,Feirense,41978.0,Estádio José Alvalade,Luís Ferreira,Match Report,,18,P1
22.0,Sun,2018-02-11,20:15,Boavista,1–0,Vitória,5166.0,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,,18,P1
22.0,Mon,2018-02-12,20:00,Moreirense,1–2,Estoril,1728.0,P.D. Comendador Joaquim de Almeida Freit...,Bruno Alexandre Da Silva Esteves,Match Report,,18,P1
,,,,,,,,,,,,18,P1
23.0,Fri,2018-02-16,20:30,Feirense,1–3,Portimonense,2731.0,Estádio Marcolino de Castro,Vitor Ferreira Fernandes,Match Report,,18,P1
23.0,Sat,2018-02-17,16:00,Aves,0–0,Marítimo,1685.0,Estádio Clube Desportivo das Aves,João Pedro Pinheiro,Match Report,,18,P1
23.0,Sat,2018-02-17,18:15,Benfica,4–0,Boavista,56884.0,Estádio do Sport Lisboa e Benfica,Tiago Martins,Match Report,,18,P1
23.0,Sat,2018-02-17,20:30,Estoril,0–2,Belenenses,2174.0,Estádio António Coimbra da Mota,Fábio Costa,Match Report,,18,P1
23.0,Sun,2018-02-18,16:00,Moreirense,0–1,Chaves,2134.0,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,,18,P1
23.0,Sun,2018-02-18,16:00,Vitória Setúbal,1–0,Paços,4640.0,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,,18,P1
23.0,Sun,2018-02-18,18:00,Porto,5–0,Rio Ave,42127.0,Estádio Do Dragão,Carlos Taborda Xistra,Match Report,,18,P1
23.0,Sun,2018-02-18,20:15,Vitória,0–5,Braga,21057.0,Estádio do Bonfim,Bruno Duarte Paixão,Match Report,,18,P1
23.0,Mon,2018-02-19,20:00,Tondela,1–2,Sporting CP,4885.0,Estádio João Cardoso,João Santos Capela,Match Report,,18,P1
,,,,,,,,,,,,18,P1
18.0,Wed,2018-02-21,18:00,Estoril,1–3,Porto,4437.0,Estádio António Coimbra da Mota,Vasco Santos,Match Report,,18,P1
,,,,,,,,,,,,18,P1
24.0,Fri,2018-02-23,20:30,Rio Ave,0–0,Aves,2529.0,Estádio do Rio Ave Futebol Clube,Manuel Mota,Match Report,,18,P1
24.0,Sat,2018-02-24,16:00,Belenenses,1–0,Feirense,2286.0,Estádio do Restelo,António Nobre,Match Report,,18,P1
24.0,Sat,2018-02-24,18:15,Marítimo,3–2,Vitória,6753.0,Estádio dos Barreiros,Rui Costa,Match Report,,18,P1
24.0,Sat,2018-02-24,20:30,Paços,1–3,Benfica,8810.0,Estádio da Capital do Móvel,Fábio Costa,Match Report,,18,P1
24.0,Sun,2018-02-25,16:00,Chaves,2–0,Estoril,3177.0,Estádio Municipal Eng. Manuel Branco Tei...,Rui Oliveira,Match Report,,18,P1
24.0,Sun,2018-02-25,18:00,Boavista,4–0,Vitória Setúbal,4703.0,Estádio do Bessa Século XXI,Luís Godinho,Match Report,,18,P1
24.0,Sun,2018-02-25,20:15,Portimonense,1–5,Porto,5517.0,Estádio do Portimonense SC,Jorge de Sousa,Match Report,,18,P1
24.0,Mon,2018-02-26,19:00,Braga,1–0,Tondela,6050.0,Estádio Municipal de Bragança,Artur Soares Dias,Match Report,,18,P1
24.0,Mon,2018-02-26,21:00,Sporting CP,1–0,Moreirense,38920.0,Estádio José Alvalade,Tiago Martins,Match Report,,18,P1
,,,,,,,,,,,,18,P1
25.0,Fri,2018-03-02,20:30,Porto,2–1,Sporting CP,48405.0,Estádio Do Dragão,Artur Soares Dias,Match Report,,18,P1
25.0,Sat,2018-03-03,16:00,Feirense,3–0,Boavista,4257.0,Estádio Marcolino de Castro,João Pedro Pinheiro,Match Report,,18,P1
25.0,Sat,2018-03-03,18:15,Benfica,5–0,Marítimo,52460.0,Estádio do Sport Lisboa e Benfica,Hélder Malheiro,Match Report,,18,P1
25.0,Sat,2018-03-03,20:30,Estoril,0–6,Braga,1043.0,Estádio António Coimbra da Mota,Luís Godinho,Match Report,,18,P1
25.0,Sun,2018-03-04,11:45,Tondela,2–0,Chaves,1603.0,Estádio João Cardoso,Carlos Taborda Xistra,Match Report,,18,P1
25.0,Sun,2018-03-04,16:00,Moreirense,2–0,Paços,1862.0,P.D. Comendador Joaquim de Almeida Freit...,Vasco Santos,Match Report,,18,P1
25.0,Sun,2018-03-04,18:00,Vitória Setúbal,1–0,Rio Ave,3489.0,Estádio Dom Afonso Henriques,Hugo Miguel,Match Report,,18,P1
25.0,Sun,2018-03-04,20:15,Vitória,0–0,Belenenses,10941.0,Estádio do Bonfim,Jorge de Sousa,Match Report,,18,P1
25.0,Mon,2018-03-05,20:00,Aves,3–0,Portimonense,1703.0,Estádio Clube Desportivo das Aves,Bruno Duarte Paixão,Match Report,,18,P1
,,,,,,,,,,,,18,P1
26.0,Fri,2018-03-09,20:30,Braga,3–0,Moreirense,5237.0,Estádio Municipal de Bragança,Manuel Oliveira,Match Report,,18,P1
26.0,Sat,2018-03-10,16:00,Rio Ave,2–1,Feirense,2074.0,Estádio do Rio Ave Futebol Clube,Vasco Santos,Match Report,,18,P1
26.0,Sat,2018-03-10,18:15,Benfica,2–0,Aves,50050.0,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,,18,P1
26.0,Sat,2018-03-10,20:30,Boavista,1–0,Estoril,3919.0,Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,,18,P1
26.0,Sun,2018-03-11,11:45,Portimonense,2–1,Vitória,1830.0,Estádio do Portimonense SC,Luís Godinho,Match Report,,18,P1
26.0,Sun,2018-03-11,16:00,Marítimo,4–2,Vitória Setúbal,6157.0,Estádio dos Barreiros,Manuel Mota,Match Report,,18,P1
26.0,Sun,2018-03-11,18:00,Belenenses,0–0,Tondela,2412.0,Estádio do Restelo,Nuno Almeida,Match Report,,18,P1
26.0,Sun,2018-03-11,20:15,Paços,1–0,Porto,7232.0,Estádio da Capital do Móvel,Bruno Duarte Paixão,Match Report,,18,P1
26.0,Mon,2018-03-12,19:00,Chaves,1–2,Sporting CP,3208.0,Estádio Municipal Eng. Manuel Branco Tei...,Hugo Miguel,Match Report,,18,P1
,,,,,,,,,,,,18,P1
27.0,Fri,2018-03-16,20:30,Vitória Setúbal,1–1,Portimonense,2604.0,Estádio Dom Afonso Henriques,Luís Ferreira,Match Report,,18,P1
27.0,Sat,2018-03-17,16:00,Estoril,1–1,Paços,1418.0,Estádio António Coimbra da Mota,Hugo Miguel,Match Report,,18,P1
27.0,Sat,2018-03-17,16:00,Tondela,1–2,Marítimo,1361.0,Estádio João Cardoso,Jorge de Sousa,Match Report,,18,P1
27.0,Sat,2018-03-17,18:15,Feirense,0–2,Benfica,5449.0,Estádio Marcolino de Castro,Manuel Mota,Match Report,,18,P1
27.0,Sat,2018-03-17,20:30,Porto,2–0,Boavista,45428.0,Estádio Do Dragão,Manuel Oliveira,Match Report,,18,P1
27.0,Sun,2018-03-18,16:00,Vitória,2–1,Aves,15442.0,Estádio do Bonfim,João Pedro Pinheiro,Match Report,,18,P1
27.0,Sun,2018-03-18,16:00,Moreirense,2–1,Belenenses,1669.0,P.D. Comendador Joaquim de Almeida Freit...,Fábio Costa,Match Report,,18,P1
27.0,Sun,2018-03-18,18:00,Chaves,1–4,Braga,4219.0,Estádio Municipal Eng. Manuel Branco Tei...,Bruno Duarte Paixão,Match Report,,18,P1
27.0,Sun,2018-03-18,20:15,Sporting CP,2–0,Rio Ave,42706.0,Estádio José Alvalade,Rui Costa,Match Report,,18,P1
,,,,,,,,,,,,18,P1
28.0,Thu,2018-03-29,20:00,Aves,1–4,Vitória Setúbal,1723.0,Estádio Clube Desportivo das Aves,Tiago Martins,Match Report,,18,P1
28.0,Fri,2018-03-30,16:00,Marítimo,4–1,Feirense,7237.0,Estádio dos Barreiros,Manuel Oliveira,Match Report,,18,P1
28.0,Fri,2018-03-30,18:15,Rio Ave,2–0,Estoril,2059.0,Estádio do Rio Ave Futebol Clube,Nuno Almeida,Match Report,,18,P1
28.0,Fri,2018-03-30,20:30,Boavista,1–1,Tondela,3809.0,Estádio do Bessa Século XXI,Bruno Alexandre Da Silva Esteves,Match Report,,18,P1
28.0,Sat,2018-03-31,16:00,Paços,2–0,Chaves,2688.0,Estádio da Capital do Móvel,Hélder Malheiro,Match Report,,18,P1
28.0,Sat,2018-03-31,16:00,Portimonense,4–3,Moreirense,3035.0,Estádio do Portimonense SC,Manuel Mota,Match Report,,18,P1
28.0,Sat,2018-03-31,18:15,Benfica,2–0,Vitória,56402.0,Estádio do Sport Lisboa e Benfica,Carlos Taborda Xistra,Match Report,,18,P1
28.0,Sat,2018-03-31,20:30,Braga,1–0,Sporting CP,16557.0,Estádio Municipal de Bragança,Luís Godinho,Match Report,,18,P1
28.0,Mon,2018-04-02,20:00,Belenenses,2–0,Porto,12851.0,Estádio do Restelo,Hugo Miguel,Match Report,,18,P1
,,,,,,,,,,,,18,P1
29.0,Fri,2018-04-06,20:30,Vitória,3–0,Rio Ave,11634.0,Estádio do Bonfim,Jorge de Sousa,Match Report,,18,P1
29.0,Sat,2018-04-07,16:00,Tondela,2–2,Portimonense,1456.0,Estádio João Cardoso,Fábio Costa,Match Report,,18,P1
29.0,Sat,2018-04-07,16:00,Estoril,1–1,Marítimo,1163.0,Estádio António Coimbra da Mota,Luís Ferreira,Match Report,,18,P1
29.0,Sat,2018-04-07,18:15,Feirense,2–2,Braga,4674.0,Estádio Marcolino de Castro,João Santos Capela,Match Report,,18,P1
29.0,Sat,2018-04-07,20:30,Vitória Setúbal,1–2,Benfica,13739.0,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,,18,P1
29.0,Sun,2018-04-08,16:00,Chaves,1–1,Belenenses,2198.0,Estádio Municipal Eng. Manuel Branco Tei...,António Nobre,Match Report,,18,P1
29.0,Sun,2018-04-08,18:00,Porto,2–0,Aves,39213.0,Estádio Do Dragão,Nuno Almeida,Match Report,,18,P1
29.0,Sun,2018-04-08,20:15,Sporting CP,2–0,Paços,40868.0,Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,,18,P1
29.0,Mon,2018-04-09,20:00,Moreirense,1–0,Boavista,14879.0,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,,18,P1
,,,,,,,,,,,,18,P1
30.0,Fri,2018-04-13,20:30,Paços,1–5,Braga,4013.0,Estádio da Capital do Móvel,Fábio Costa,Match Report,,18,P1
30.0,Sat,2018-04-14,16:00,Portimonense,0–1,Estoril,2716.0,Estádio do Portimonense SC,Hélder Malheiro,Match Report,,18,P1
30.0,Sat,2018-04-14,16:00,Aves,1–0,Feirense,2754.0,Estádio Clube Desportivo das Aves,Carlos Taborda Xistra,Match Report,,18,P1
30.0,Sat,2018-04-14,18:15,Boavista,3–3,Chaves,4215.0,Estádio do Bessa Século XXI,Manuel Mota,Match Report,,18,P1
30.0,Sat,2018-04-14,20:30,Vitória,1–1,Vitória Setúbal,12927.0,Estádio do Bonfim,Rui Costa,Match Report,,18,P1
30.0,Sun,2018-04-15,16:00,Marítimo,1–1,Moreirense,6125.0,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,,18,P1
30.0,Sun,2018-04-15,18:00,Benfica,0–1,Porto,63526.0,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,,18,P1
30.0,Sun,2018-04-15,20:15,Belenenses,3–4,Sporting CP,5167.0,Estádio do Restelo,Bruno Duarte Paixão,Match Report,,18,P1
30.0,Mon,2018-04-16,20:00,Rio Ave,1–1,Tondela,3259.0,Estádio do Rio Ave Futebol Clube,Gonçalo Martins,Match Report,,18,P1
,,,,,,,,,,,,18,P1
31.0,Fri,2018-04-20,20:30,Braga,2–0,Marítimo,12564.0,Estádio Municipal de Bragança,Nuno Almeida,Match Report,,18,P1
31.0,Sat,2018-04-21,16:00,Paços,1–1,Belenenses,2967.0,Estádio da Capital do Móvel,Manuel Mota,Match Report,,18,P1
31.0,Sat,2018-04-21,18:15,Feirense,2–1,Vitória,4875.0,Estádio Marcolino de Castro,Luís Ferreira,Match Report,,18,P1
31.0,Sat,2018-04-21,20:30,Estoril,1–2,Benfica,6415.0,Estádio António Coimbra da Mota,Hugo Miguel,Match Report,,18,P1
31.0,Sun,2018-04-22,16:00,Chaves,2–1,Portimonense,2491.0,Estádio Municipal Eng. Manuel Branco Tei...,Bruno Alexandre Da Silva Esteves,Match Report,,18,P1
31.0,Sun,2018-04-22,16:00,Tondela,3–0,Aves,3306.0,Estádio João Cardoso,Luís Godinho,Match Report,,18,P1
31.0,Sun,2018-04-22,18:00,Moreirense,2–1,Rio Ave,2593.0,P.D. Comendador Joaquim de Almeida Freit...,Carlos Taborda Xistra,Match Report,,18,P1
31.0,Sun,2018-04-22,20:15,Sporting CP,1–0,Boavista,48320.0,Estádio José Alvalade,Fábio Costa,Match Report,,18,P1
31.0,Mon,2018-04-23,20:00,Porto,5–1,Vitória Setúbal,45311.0,Estádio Do Dragão,João Pedro Pinheiro,Match Report,,18,P1
,,,,,,,,,,,,18,P1
32.0,Fri,2018-04-27,20:30,Vitória,1–0,Moreirense,13210.0,Estádio do Bonfim,Rui Oliveira,Match Report,,18,P1
32.0,Sat,2018-04-28,16:00,Vitória Setúbal,0–2,Feirense,9884.0,Estádio Dom Afonso Henriques,Jorge de Sousa,Match Report,,18,P1
32.0,Sat,2018-04-28,18:15,Benfica,2–3,Tondela,50547.0,Estádio do Sport Lisboa e Benfica,Nuno Almeida,Match Report,,18,P1
32.0,Sat,2018-04-28,20:30,Portimonense,1–2,Sporting CP,5724.0,Estádio do Portimonense SC,Manuel Oliveira,Match Report,,18,P1
32.0,Sun,2018-04-29,16:00,Rio Ave,2–1,Chaves,4325.0,Estádio do Rio Ave Futebol Clube,Hugo Miguel,Match Report,,18,P1
32.0,Sun,2018-04-29,16:00,Boavista,1–0,Paços,4197.0,Estádio do Bessa Século XXI,Rui Costa,Match Report,,18,P1
32.0,Sun,2018-04-29,18:00,Marítimo,0–1,Porto,10535.0,Estádio dos Barreiros,Carlos Taborda Xistra,Match Report,,18,P1
32.0,Sun,2018-04-29,20:15,Belenenses,0–1,Braga,2633.0,Estádio do Restelo,Tiago Martins,Match Report,,18,P1
32.0,Mon,2018-04-30,20:00,Aves,1–0,Estoril,2719.0,Estádio Clube Desportivo das Aves,Artur Soares Dias,Match Report,,18,P1
,,,,,,,,,,,,18,P1
33.0,Fri,2018-05-04,20:30,Braga,1–1,Boavista,11872.0,Estádio Municipal de Bragança,Bruno Alexandre Da Silva Esteves,Match Report,,18,P1
33.0,Sat,2018-05-05,16:00,Belenenses,3–2,Portimonense,4892.0,Estádio do Restelo,Luís Ferreira,Match Report,,18,P1
33.0,Sat,2018-05-05,18:15,Tondela,1–4,Vitória,3206.0,Estádio João Cardoso,Hélder Malheiro,Match Report,,18,P1
33.0,Sat,2018-05-05,20:30,Sporting CP,0–0,Benfica,49339.0,Estádio José Alvalade,Carlos Taborda Xistra,Match Report,,18,P1
33.0,Sun,2018-05-06,16:00,Moreirense,0–3,Aves,3588.0,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,,18,P1
33.0,Sun,2018-05-06,16:00,Estoril,2–1,Vitória Setúbal,3588.0,Estádio António Coimbra da Mota,Tiago Martins,Match Report,,18,P1
33.0,Sun,2018-05-06,18:00,Chaves,4–1,Marítimo,4503.0,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,,18,P1
33.0,Sun,2018-05-06,20:15,Porto,2–1,Feirense,50027.0,Estádio Do Dragão,Luís Godinho,Match Report,,18,P1
33.0,Mon,2018-05-07,20:00,Paços,0–0,Rio Ave,5269.0,Estádio da Capital do Móvel,João Pedro Pinheiro,Match Report,,18,P1
,,,,,,,,,,,,18,P1
34.0,Fri,2018-05-11,20:30,Aves,2–3,Chaves,1519.0,Estádio Clube Desportivo das Aves,Luís Ferreira,Match Report,,18,P1
34.0,Sat,2018-05-12,16:00,Vitória,0–1,Porto,20090.0,Estádio do Bonfim,João Santos Capela,Match Report,,18,P1
34.0,Sat,2018-05-12,20:00,Boavista,1–0,Belenenses,5317.0,Estádio do Bessa Século XXI,Rui Oliveira,Match Report,,18,P1
34.0,Sun,2018-05-13,18:00,Rio Ave,1–0,Braga,7452.0,Estádio do Rio Ave Futebol Clube,Rui Costa,Match Report,,18,P1
34.0,Sun,2018-05-13,18:00,Marítimo,2–1,Sporting CP,9955.0,Estádio dos Barreiros,Jorge de Sousa,Match Report,,18,P1
34.0,Sun,2018-05-13,18:00,Feirense,0–0,Estoril,5420.0,Estádio Marcolino de Castro,Artur Soares Dias,Match Report,,18,P1
34.0,Sun,2018-05-13,18:00,Benfica,1–0,Moreirense,41926.0,Estádio do Sport Lisboa e Benfica,Fábio Costa,Match Report,,18,P1
34.0,Sun,2018-05-13,18:00,Portimonense,3–1,Paços,3914.0,Estádio do Portimonense SC,Tiago Martins,Match Report,,18,P1
34.0,Sun,2018-05-13,18:00,Vitória Setúbal,1–0,Tondela,6184.0,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,,18,P1
