Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,1.0,Fri,2018-08-17,20:00,Cádiz,1–0,Almería,13582.0,Estadio Ramón de Carranza,Daniel Trujillo,Match Report,,19,SP2
Regular season,1.0,Fri,2018-08-17,22:00,Albacete,1–1,La Coruña,5934.0,Estadio Carlos Belmonte,Valentín Pizarro,Match Report,,19,SP2
Regular season,1.0,Sat,2018-08-18,19:00,Elche,0–0,Granada,11025.0,Estadio Manuel Martínez Valero,Santiago Varón,Match Report,,19,SP2
Regular season,1.0,Sat,2018-08-18,19:30,Lugo,1–2,Málaga,3290.0,Estadio Anxo Carro,Víctor Areces,Match Report,,19,SP2
Regular season,1.0,Sat,2018-08-18,20:30,Alcorcón,1–1,Sporting Gijón,2483.0,Estadio Santo Domingo,Jorge Figueroa,Match Report,,19,SP2
Regular season,1.0,Sat,2018-08-18,22:00,Córdoba,3–3,Numancia,11685.0,Estadio Nuevo Arcángel,Isidro Díaz de Mera,Match Report,,19,SP2
Regular season,1.0,Sun,2018-08-19,19:00,Oviedo,1–1,Extremadura,13315.0,Estadio Nuevo Carlos Tartiere,Javier Villanueva,Match Report,,19,SP2
Regular season,1.0,Sun,2018-08-19,19:00,Mallorca,1–0,Osasuna,9450.0,Iberostar Estadi,Dámaso Arcediano,Match Report,,19,SP2
Regular season,1.0,Sun,2018-08-19,20:30,Zaragoza,2–1,Majadahonda,18433.0,Estadio de la Romareda,César Soto,Match Report,,19,SP2
Regular season,1.0,Sun,2018-08-19,21:00,Las Palmas,2–0,Reus,12408.0,Estadio de Gran Canaria,Luis Milla,Match Report,,19,SP2
Regular season,1.0,Mon,2018-08-20,20:00,Gimnàstic,1–1,Tenerife,5483.0,Nou Estadi de Tarragona,Saúl Ais,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,2.0,Fri,2018-08-24,22:00,Extremadura,0–1,La Coruña,10827.0,Estadio Francisco de la Hera,Oliver De La Fuente,Match Report,,19,SP2
Regular season,2.0,Fri,2018-08-24,22:00,Málaga,1–0,Alcorcón,18626.0,Estadio La Rosaleda,Juan Pulido,Match Report,,19,SP2
Regular season,2.0,Sat,2018-08-25,19:00,Numancia,1–1,Cádiz,3251.0,Nuevo Estadio Los Pajaritos,Iñaki Bikandi,Match Report,,19,SP2
Regular season,2.0,Sat,2018-08-25,19:00,Reus,0–0,Zaragoza,6397.0,Estadio Camp Nou Municipal,José López,Match Report,,19,SP2
Regular season,2.0,Sat,2018-08-25,19:30,Las Palmas,1–1,Albacete,12457.0,Estadio de Gran Canaria,Rubén Ávalos,Match Report,,19,SP2
Regular season,2.0,Sat,2018-08-25,22:00,Córdoba,2–4,Oviedo,12754.0,Estadio Nuevo Arcángel,Gorka Sagues,Match Report,,19,SP2
Regular season,2.0,Sun,2018-08-26,19:00,Sporting Gijón,2–0,Gimnàstic,21586.0,Estadio Municipal El Molinón,David Pérez,Match Report,,19,SP2
Regular season,2.0,Sun,2018-08-26,19:30,Osasuna,1–1,Elche,14064.0,Estadio El Sadar,Daniel Ocón,Match Report,,19,SP2
Regular season,2.0,Sun,2018-08-26,20:30,Granada,1–1,Lugo,8307.0,Estadio Nuevo Los Cármenes,Aitor Gorostegui,Match Report,,19,SP2
Regular season,2.0,Sun,2018-08-26,22:00,Almería,1–1,Tenerife,6737.0,Estadio de los Juegos Mediterráneos,Isidro Díaz de Mera,Match Report,,19,SP2
Regular season,2.0,Mon,2018-08-27,20:00,Majadahonda,0–1,Mallorca,3424.0,Miniestadio Cerro del Espino,Abraham Domínguez,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,3.0,Fri,2018-08-31,20:00,Alcorcón,1–0,Mallorca,2428.0,Estadio Santo Domingo,Víctor Areces,Match Report,,19,SP2
Regular season,3.0,Sat,2018-09-01,16:00,Lugo,3–2,Numancia,2682.0,Estadio Anxo Carro,Luis Milla,Match Report,,19,SP2
Regular season,3.0,Sat,2018-09-01,18:00,Elche,0–2,Reus,10657.0,Estadio Manuel Martínez Valero,Javier Villanueva,Match Report,,19,SP2
Regular season,3.0,Sat,2018-09-01,18:00,Zaragoza,1–1,Las Palmas,22292.0,Estadio de la Romareda,Aitor Gorostegui,Match Report,,19,SP2
Regular season,3.0,Sat,2018-09-01,19:00,Cádiz,1–1,Oviedo,13888.0,Estadio Ramón de Carranza,Dámaso Arcediano,Match Report,,19,SP2
Regular season,3.0,Sat,2018-09-01,19:30,Tenerife,2–2,La Coruña,12139.0,Estadio Heliodoro Rodríguez Lopéz,Jorge Figueroa,Match Report,,19,SP2
Regular season,3.0,Sun,2018-09-02,12:00,Gimnàstic,0–1,Majadahonda,4854.0,Nou Estadi de Tarragona,Santiago Varón,Match Report,,19,SP2
Regular season,3.0,Sun,2018-09-02,16:00,Sporting Gijón,2–0,Extremadura,20652.0,Estadio Municipal El Molinón,César Soto,Match Report,,19,SP2
Regular season,3.0,Sun,2018-09-02,20:00,Albacete,3–0,Córdoba,7735.0,Estadio Carlos Belmonte,Álvaro Moreno,Match Report,,19,SP2
Regular season,3.0,Sun,2018-09-02,21:00,Granada,2–0,Osasuna,8713.0,Estadio Nuevo Los Cármenes,Daniel Trujillo,Match Report,,19,SP2
Regular season,3.0,Mon,2018-09-03,21:00,Almería,0–1,Málaga,8955.0,Estadio de los Juegos Mediterráneos,Valentín Pizarro,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,4.0,Fri,2018-09-07,19:00,Las Palmas,4–0,Gimnàstic,12119.0,Estadio Insular,Abraham Domínguez,Match Report,,19,SP2
Regular season,4.0,Fri,2018-09-07,21:00,Mallorca,1–0,Cádiz,8907.0,Iberostar Estadi,Isidro Díaz de Mera,Match Report,,19,SP2
Regular season,4.0,Sat,2018-09-08,16:00,Osasuna,3–1,Almería,12765.0,Estadio El Sadar,David Pérez,Match Report,,19,SP2
Regular season,4.0,Sat,2018-09-08,18:00,Málaga,1–0,Tenerife,15408.0,Estadio La Rosaleda,Iñaki Bikandi,Match Report,,19,SP2
Regular season,4.0,Sat,2018-09-08,18:00,Oviedo,0–4,Zaragoza,13770.0,Estadio Nuevo Carlos Tartiere,Daniel Ocón,Match Report,,19,SP2
Regular season,4.0,Sun,2018-09-09,12:00,Reus,1–2,Albacete,2230.0,Estadio Camp Nou Municipal,Saúl Ais,Match Report,,19,SP2
Regular season,4.0,Sun,2018-09-09,16:00,Numancia,1–0,Elche,2855.0,Nuevo Estadio Los Pajaritos,Álvaro Moreno,Match Report,,19,SP2
Regular season,4.0,Sun,2018-09-09,18:00,Extremadura,1–3,Granada,9343.0,Estadio Francisco de la Hera,José López,Match Report,,19,SP2
Regular season,4.0,Sun,2018-09-09,20:00,Córdoba,0–0,Alcorcón,12312.0,Estadio Nuevo Arcángel,Oliver De La Fuente,Match Report,,19,SP2
Regular season,4.0,Sun,2018-09-09,20:45,La Coruña,1–0,Sporting Gijón,15908.0,Estadio Municipal de Riazor,Gorka Sagues,Match Report,,19,SP2
Regular season,4.0,Mon,2018-09-10,20:00,Majadahonda,1–0,Lugo,3370.0,Miniestadio Cerro del Espino,Juan Pulido,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,5.0,Sat,2018-09-15,16:00,Gimnàstic,1–0,Osasuna,4576.0,Nou Estadi de Tarragona,Javier Villanueva,Match Report,,19,SP2
Regular season,5.0,Sat,2018-09-15,17:00,Tenerife,0–1,Reus,9532.0,Estadio Heliodoro Rodríguez Lopéz,Dámaso Arcediano,Match Report,,19,SP2
Regular season,5.0,Sat,2018-09-15,18:00,Málaga,3–0,Córdoba,19047.0,Estadio La Rosaleda,Santiago Varón,Match Report,,19,SP2
Regular season,5.0,Sat,2018-09-15,20:00,Alcorcón,1–0,La Coruña,3233.0,Estadio Santo Domingo,Aitor Gorostegui,Match Report,,19,SP2
Regular season,5.0,Sun,2018-09-16,12:00,Elche,1–1,Mallorca,10817.0,Estadio Manuel Martínez Valero,Luis Milla,Match Report,,19,SP2
Regular season,5.0,Sun,2018-09-16,16:00,Lugo,0–2,Oviedo,4508.0,Estadio Anxo Carro,Valentín Pizarro,Match Report,,19,SP2
Regular season,5.0,Sun,2018-09-16,18:00,Extremadura,1–2,Las Palmas,9710.0,Estadio Francisco de la Hera,Jorge Figueroa,Match Report,,19,SP2
Regular season,5.0,Sun,2018-09-16,18:30,Almería,2–1,Zaragoza,7251.0,Estadio de los Juegos Mediterráneos,Víctor Areces,Match Report,,19,SP2
Regular season,5.0,Sun,2018-09-16,20:00,Granada,3–0,Majadahonda,9077.0,Estadio Nuevo Los Cármenes,Rubén Ávalos,Match Report,,19,SP2
Regular season,5.0,Sun,2018-09-16,20:30,Sporting Gijón,1–1,Numancia,19240.0,Estadio Municipal El Molinón,Daniel Trujillo,Match Report,,19,SP2
Regular season,5.0,Mon,2018-09-17,20:00,Albacete,1–1,Cádiz,6770.0,Estadio Carlos Belmonte,César Soto,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,6.0,Sat,2018-09-22,16:00,Osasuna,1–0,Sporting Gijón,13354.0,Estadio El Sadar,Isidro Díaz de Mera,Match Report,,19,SP2
Regular season,6.0,Sat,2018-09-22,18:00,Majadahonda,1–4,Extremadura,5352.0,Estadio Wanda Metropolitano,Iñaki Bikandi,Match Report,,19,SP2
Regular season,6.0,Sat,2018-09-22,18:00,Zaragoza,0–2,Lugo,23111.0,Estadio de la Romareda,Saúl Ais,Match Report,,19,SP2
Regular season,6.0,Sat,2018-09-22,20:30,Córdoba,1–1,Tenerife,11085.0,Estadio Nuevo Arcángel,David Pérez,Match Report,,19,SP2
Regular season,6.0,Sun,2018-09-23,12:00,Mallorca,1–3,Albacete,7682.0,Iberostar Estadi,Gorka Sagues,Match Report,,19,SP2
Regular season,6.0,Sun,2018-09-23,16:00,Oviedo,1–1,Elche,14008.0,Estadio Nuevo Carlos Tartiere,Abraham Domínguez,Match Report,,19,SP2
Regular season,6.0,Sun,2018-09-23,17:00,Las Palmas,1–0,Málaga,21350.0,Estadio de Gran Canaria,Daniel Ocón,Match Report,,19,SP2
Regular season,6.0,Sun,2018-09-23,18:00,Numancia,0–2,Almería,3159.0,Nuevo Estadio Los Pajaritos,César Soto,Match Report,,19,SP2
Regular season,6.0,Sun,2018-09-23,18:00,Reus,1–1,Gimnàstic,4195.0,Estadio Camp Nou Municipal,Oliver De La Fuente,Match Report,,19,SP2
Regular season,6.0,Sun,2018-09-23,20:00,Cádiz,0–2,Alcorcón,13207.0,Estadio Ramón de Carranza,José López,Match Report,,19,SP2
Regular season,6.0,Mon,2018-09-24,21:00,La Coruña,2–1,Granada,13716.0,Estadio Municipal de Riazor,Álvaro Moreno,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,7.0,Fri,2018-09-28,21:00,Albacete,2–2,Zaragoza,8246.0,Estadio Carlos Belmonte,Daniel Trujillo,Match Report,,19,SP2
Regular season,7.0,Sat,2018-09-29,16:00,Lugo,1–1,Mallorca,3100.0,Estadio Anxo Carro,Rubén Ávalos,Match Report,,19,SP2
Regular season,7.0,Sat,2018-09-29,18:00,Sporting Gijón,1–0,Las Palmas,20576.0,Estadio Municipal El Molinón,Dámaso Arcediano,Match Report,,19,SP2
Regular season,7.0,Sat,2018-09-29,18:00,Granada,4–2,Córdoba,9931.0,Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,,19,SP2
Regular season,7.0,Sat,2018-09-29,19:30,Tenerife,1–0,Cádiz,10013.0,Estadio Heliodoro Rodríguez Lopéz,Aitor Gorostegui,Match Report,,19,SP2
Regular season,7.0,Sun,2018-09-30,12:00,Alcorcón,2–0,Oviedo,3393.0,Estadio Santo Domingo,Luis Milla,Match Report,,19,SP2
Regular season,7.0,Sun,2018-09-30,16:00,Málaga,1–0,Majadahonda,18365.0,Estadio La Rosaleda,Javier Villanueva,Match Report,,19,SP2
Regular season,7.0,Sun,2018-09-30,18:00,Osasuna,0–0,Numancia,14392.0,Estadio El Sadar,Jorge Figueroa,Match Report,,19,SP2
Regular season,7.0,Sun,2018-09-30,18:00,Almería,2–0,Reus,7543.0,Estadio de los Juegos Mediterráneos,Juan Pulido,Match Report,,19,SP2
Regular season,7.0,Sun,2018-09-30,20:00,Extremadura,2–2,Elche,9723.0,Estadio Francisco de la Hera,Santiago Varón,Match Report,,19,SP2
Regular season,7.0,Sun,2018-09-30,20:30,Gimnàstic,1–3,La Coruña,5790.0,Nou Estadi de Tarragona,Víctor Areces,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,8.0,Sat,2018-10-06,16:00,Mallorca,4–1,Tenerife,7404.0,Iberostar Estadi,Daniel Ocón,Match Report,,19,SP2
Regular season,8.0,Sat,2018-10-06,18:00,Numancia,1–0,Extremadura,3053.0,Nuevo Estadio Los Pajaritos,Abraham Domínguez,Match Report,,19,SP2
Regular season,8.0,Sat,2018-10-06,19:30,Las Palmas,0–0,Alcorcón,13718.0,Estadio de Gran Canaria,Iñaki Bikandi,Match Report,,19,SP2
Regular season,8.0,Sat,2018-10-06,20:00,Córdoba,1–0,Almería,11284.0,Estadio Nuevo Arcángel,Álvaro Moreno,Match Report,,19,SP2
Regular season,8.0,Sun,2018-10-07,12:00,Reus,1–2,Granada,2475.0,Estadio Camp Nou Municipal,David Pérez,Match Report,,19,SP2
Regular season,8.0,Sun,2018-10-07,16:00,Oviedo,1–0,Albacete,12728.0,Estadio Nuevo Carlos Tartiere,Oliver De La Fuente,Match Report,,19,SP2
Regular season,8.0,Sun,2018-10-07,18:00,La Coruña,1–1,Málaga,18296.0,Estadio Municipal de Riazor,Isidro Díaz de Mera,Match Report,,19,SP2
Regular season,8.0,Sun,2018-10-07,18:00,Elche,2–1,Lugo,10679.0,Estadio Manuel Martínez Valero,César Soto,Match Report,,19,SP2
Regular season,8.0,Sun,2018-10-07,20:00,Cádiz,1–1,Gimnàstic,12450.0,Estadio Ramón de Carranza,Saúl Ais,Match Report,,19,SP2
Regular season,8.0,Mon,2018-10-08,20:00,Majadahonda,2–1,Sporting Gijón,4508.0,Estadio Wanda Metropolitano,José López,Match Report,,19,SP2
Regular season,8.0,Mon,2018-10-08,21:00,Zaragoza,1–1,Osasuna,23850.0,Estadio de la Romareda,Gorka Sagues,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,9.0,Fri,2018-10-12,16:00,Málaga,2–1,Albacete,18709.0,Estadio La Rosaleda,Aitor Gorostegui,Match Report,,19,SP2
Regular season,9.0,Fri,2018-10-12,18:00,Extremadura,2–1,Cádiz,11023.0,Estadio Francisco de la Hera,Rubén Ávalos,Match Report,,19,SP2
Regular season,9.0,Fri,2018-10-12,21:00,La Coruña,4–0,Elche,17092.0,Estadio Municipal de Riazor,Valentín Pizarro,Match Report,,19,SP2
Regular season,9.0,Sat,2018-10-13,16:00,Osasuna,3–1,Córdoba,12996.0,Estadio El Sadar,Víctor Areces,Match Report,,19,SP2
Regular season,9.0,Sat,2018-10-13,18:00,Sporting Gijón,1–1,Reus,19026.0,Estadio Municipal El Molinón,Santiago Varón,Match Report,,19,SP2
Regular season,9.0,Sat,2018-10-13,20:30,Almería,3–0,Las Palmas,7339.0,Estadio de los Juegos Mediterráneos,Javier Villanueva,Match Report,,19,SP2
Regular season,9.0,Sat,2018-10-13,20:30,Numancia,1–0,Zaragoza,4953.0,Nuevo Estadio Los Pajaritos,Dámaso Arcediano,Match Report,,19,SP2
Regular season,9.0,Sun,2018-10-14,12:00,Tenerife,0–0,Lugo,10044.0,Estadio Heliodoro Rodríguez Lopéz,Luis Milla,Match Report,,19,SP2
Regular season,9.0,Sun,2018-10-14,16:00,Majadahonda,1–0,Oviedo,7217.0,Estadio Wanda Metropolitano,Jorge Figueroa,Match Report,,19,SP2
Regular season,9.0,Sun,2018-10-14,20:45,Granada,1–0,Mallorca,9454.0,Estadio Nuevo Los Cármenes,Juan Pulido,Match Report,,19,SP2
Regular season,9.0,Mon,2018-10-15,16:00,Gimnàstic,1–3,Alcorcón,3505.0,Nou Estadi de Tarragona,Daniel Trujillo,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,10.0,Fri,2018-10-19,21:00,Elche,2–0,Málaga,9565.0,Estadio Manuel Martínez Valero,Juan Pulido,Match Report,,19,SP2
Regular season,10.0,Sat,2018-10-20,16:00,Oviedo,2–1,Osasuna,12325.0,Estadio Nuevo Carlos Tartiere,Iñaki Bikandi,Match Report,,19,SP2
Regular season,10.0,Sat,2018-10-20,17:00,Las Palmas,3–0,Numancia,13413.0,Estadio de Gran Canaria,Gorka Sagues,Match Report,,19,SP2
Regular season,10.0,Sat,2018-10-20,18:00,Alcorcón,1–0,Granada,3020.0,Estadio Santo Domingo,Isidro Díaz de Mera,Match Report,,19,SP2
Regular season,10.0,Sat,2018-10-20,20:00,Córdoba,1–1,La Coruña,10604.0,Estadio Nuevo Arcángel,Saúl Ais,Match Report,,19,SP2
Regular season,10.0,Sun,2018-10-21,12:00,Mallorca,1–1,Extremadura,8100.0,Iberostar Estadi,Álvaro Moreno,Match Report,,19,SP2
Regular season,10.0,Sun,2018-10-21,16:00,Lugo,1–0,Gimnàstic,3161.0,Estadio Anxo Carro,José López,Match Report,,19,SP2
Regular season,10.0,Sun,2018-10-21,18:00,Reus,2–1,Majadahonda,2345.0,Estadio Camp Nou Municipal,Abraham Domínguez,Match Report,,19,SP2
Regular season,10.0,Sun,2018-10-21,18:00,Albacete,1–1,Almería,8075.0,Estadio Carlos Belmonte,Daniel Ocón,Match Report,,19,SP2
Regular season,10.0,Sun,2018-10-21,20:00,Zaragoza,1–1,Tenerife,21887.0,Estadio de la Romareda,Oliver De La Fuente,Match Report,,19,SP2
Regular season,10.0,Sun,2018-10-21,20:30,Cádiz,0–0,Sporting Gijón,11703.0,Estadio Ramón de Carranza,César Soto,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,11.0,Fri,2018-10-26,21:00,Sporting Gijón,0–0,Córdoba,16282.0,Estadio Municipal El Molinón,Javier Villanueva,Match Report,,19,SP2
Regular season,11.0,Sat,2018-10-27,16:00,La Coruña,2–0,Reus,15482.0,Estadio Municipal de Riazor,Daniel Trujillo,Match Report,,19,SP2
Regular season,11.0,Sat,2018-10-27,18:00,Mallorca,2–2,Las Palmas,5835.0,Iberostar Estadi,David Pérez,Match Report,,19,SP2
Regular season,11.0,Sat,2018-10-27,18:00,Granada,1–0,Almería,10228.0,Estadio Nuevo Los Cármenes,Dámaso Arcediano,Match Report,,19,SP2
Regular season,11.0,Sat,2018-10-27,19:30,Tenerife,3–2,Alcorcón,8964.0,Estadio Heliodoro Rodríguez Lopéz,Rubén Ávalos,Match Report,,19,SP2
Regular season,11.0,Sat,2018-10-27,20:30,Lugo,1–2,Cádiz,3774.0,Estadio Anxo Carro,Daniel Ocón,Match Report,,19,SP2
Regular season,11.0,Sun,2018-10-28,12:00,Gimnàstic,2–1,Oviedo,4631.0,Nou Estadi de Tarragona,Aitor Gorostegui,Match Report,,19,SP2
Regular season,11.0,Sun,2018-10-28,18:00,Majadahonda,1–1,Osasuna,2482.0,Estadio Wanda Metropolitano,Luis Milla,Match Report,,19,SP2
Regular season,11.0,Sun,2018-10-28,18:00,Extremadura,1–2,Albacete,8673.0,Estadio Francisco de la Hera,Víctor Areces,Match Report,,19,SP2
Regular season,11.0,Sun,2018-10-28,20:30,Elche,2–0,Zaragoza,9342.0,Estadio Manuel Martínez Valero,Jorge Figueroa,Match Report,,19,SP2
Regular season,11.0,Mon,2018-10-29,21:00,Málaga,2–0,Numancia,14554.0,Estadio La Rosaleda,Valentín Pizarro,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,12.0,Fri,2018-11-02,21:00,Albacete,2–0,Gimnàstic,7099.0,Estadio Carlos Belmonte,Santiago Varón,Match Report,,19,SP2
Regular season,12.0,Sat,2018-11-03,16:00,Reus,0–0,Lugo,2420.0,Estadio Camp Nou Municipal,Álvaro Moreno,Match Report,,19,SP2
Regular season,12.0,Sat,2018-11-03,18:00,Osasuna,2–1,Málaga,14052.0,Estadio El Sadar,Oliver De La Fuente,Match Report,,19,SP2
Regular season,12.0,Sat,2018-11-03,18:00,Numancia,2–0,Tenerife,3191.0,Nuevo Estadio Los Pajaritos,Víctor Areces,Match Report,,19,SP2
Regular season,12.0,Sat,2018-11-03,19:30,Las Palmas,1–1,La Coruña,15499.0,Estadio de Gran Canaria,César Soto,Match Report,,19,SP2
Regular season,12.0,Sat,2018-11-03,20:00,Córdoba,4–2,Extremadura,12079.0,Estadio Nuevo Arcángel,Juan Pulido,Match Report,,19,SP2
Regular season,12.0,Sun,2018-11-04,12:00,Cádiz,5–1,Elche,12714.0,Estadio Ramón de Carranza,Gorka Sagues,Match Report,,19,SP2
Regular season,12.0,Sun,2018-11-04,16:00,Oviedo,1–1,Mallorca,13038.0,Estadio Nuevo Carlos Tartiere,José López,Match Report,,19,SP2
Regular season,12.0,Sun,2018-11-04,18:00,Almería,2–1,Sporting Gijón,7424.0,Estadio de los Juegos Mediterráneos,Saúl Ais,Match Report,,19,SP2
Regular season,12.0,Sun,2018-11-04,18:00,Alcorcón,2–0,Majadahonda,3148.0,Estadio Santo Domingo,David Pérez,Match Report,,19,SP2
Regular season,12.0,Sun,2018-11-04,20:30,Zaragoza,0–2,Granada,19326.0,Estadio de la Romareda,Iñaki Bikandi,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,13.0,Sat,2018-11-10,16:00,Cádiz,2–0,Reus,13229.0,Estadio Ramón de Carranza,Valentín Pizarro,Match Report,,19,SP2
Regular season,13.0,Sat,2018-11-10,18:00,Lugo,0–1,Alcorcón,2920.0,Estadio Anxo Carro,Jorge Figueroa,Match Report,,19,SP2
Regular season,13.0,Sat,2018-11-10,18:00,Extremadura,2–3,Osasuna,8237.0,Estadio Francisco de la Hera,Dámaso Arcediano,Match Report,,19,SP2
Regular season,13.0,Sat,2018-11-10,20:30,Elche,0–0,Las Palmas,9740.0,Estadio Manuel Martínez Valero,Isidro Díaz de Mera,Match Report,,19,SP2
Regular season,13.0,Sat,2018-11-10,20:30,La Coruña,4–0,Oviedo,18739.0,Estadio Municipal de Riazor,Daniel Ocón,Match Report,,19,SP2
Regular season,13.0,Sun,2018-11-11,12:00,Granada,0–0,Numancia,13227.0,Estadio Nuevo Los Cármenes,Javier Villanueva,Match Report,,19,SP2
Regular season,13.0,Sun,2018-11-11,16:00,Majadahonda,2–0,Almería,2216.0,Estadio Wanda Metropolitano,Aitor Gorostegui,Match Report,,19,SP2
Regular season,13.0,Sun,2018-11-11,18:00,Mallorca,3–0,Córdoba,7989.0,Iberostar Estadi,Daniel Trujillo,Match Report,,19,SP2
Regular season,13.0,Sun,2018-11-11,18:00,Sporting Gijón,2–2,Málaga,18720.0,Estadio Municipal El Molinón,Gorka Sagues,Match Report,,19,SP2
Regular season,13.0,Sun,2018-11-11,19:00,Tenerife,0–0,Albacete,10528.0,Estadio Heliodoro Rodríguez Lopéz,Abraham Domínguez,Match Report,,19,SP2
Regular season,13.0,Mon,2018-11-12,21:00,Gimnàstic,1–3,Zaragoza,4348.0,Nou Estadi de Tarragona,Luis Milla,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,14.0,Fri,2018-11-16,20:00,Las Palmas,2–2,Granada,12056.0,Estadio de Gran Canaria,Víctor Areces,Match Report,,19,SP2
Regular season,14.0,Sat,2018-11-17,16:00,Málaga,2–0,Gimnàstic,17256.0,Estadio La Rosaleda,Álvaro Moreno,Match Report,,19,SP2
Regular season,14.0,Sat,2018-11-17,18:00,Osasuna,2–0,Tenerife,14182.0,Estadio El Sadar,José López,Match Report,,19,SP2
Regular season,14.0,Sat,2018-11-17,18:00,Reus,1–4,Extremadura,2932.0,Estadio Camp Nou Municipal,Santiago Varón,Match Report,,19,SP2
Regular season,14.0,Sat,2018-11-17,20:30,Zaragoza,2–2,Mallorca,21461.0,Estadio de la Romareda,Saúl Ais,Match Report,,19,SP2
Regular season,14.0,Sat,2018-11-17,20:45,Oviedo,2–1,Sporting Gijón,23175.0,Estadio Nuevo Carlos Tartiere,Daniel Trujillo,Match Report,,19,SP2
Regular season,14.0,Sun,2018-11-18,12:00,Numancia,1–2,Majadahonda,2953.0,Nuevo Estadio Los Pajaritos,Juan Pulido,Match Report,,19,SP2
Regular season,14.0,Sun,2018-11-18,16:00,Córdoba,1–3,Cádiz,13727.0,Estadio Nuevo Arcángel,David Pérez,Match Report,,19,SP2
Regular season,14.0,Sun,2018-11-18,18:00,Alcorcón,1–0,Elche,2171.0,Estadio Santo Domingo,César Soto,Match Report,,19,SP2
Regular season,14.0,Sun,2018-11-18,18:00,Albacete,1–0,Lugo,6405.0,Estadio Carlos Belmonte,Iñaki Bikandi,Match Report,,19,SP2
Regular season,14.0,Mon,2018-11-19,21:00,Almería,1–1,La Coruña,5977.0,Estadio de los Juegos Mediterráneos,Rubén Ávalos,Match Report,,19,SP2
,,,,,,,,,,,,,19,SP2
Regular season,15.0,Fri,2018-11-23,21:00,Granada,1–2,Sporting Gijón,10035.0,Estadio Nuevo Los Cármenes,Daniel Ocón,Match Report,,19,SP2
Regular season,15.0,Sat,2018-11-24,16:00,Gimnàstic,2–2,Almería,6514.0,Nou Estadi de Tarragona,Valentín Pizarro,Match Report,,19,SP2
